PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,516.3,9.253,34.285,516.3,9.253,34.285,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,527.2,9.015,34.25,527.2,9.015,34.25,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,538.1,8.823,34.254,538.1,8.823,34.254,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,548.6,8.835,34.305,548.6,8.835,34.305,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,556.7,8.34,34.258,556.7,8.34,34.258,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,567.1,8.344,34.271,567.1,8.344,34.271,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,577.5,8.243,34.312,577.5,8.243,34.312,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,587.8,8.044,34.315,587.8,8.044,34.315,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,597.9,7.693,34.323,597.9,7.693,34.323,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,607.9,7.511,34.32,607.9,7.511,34.32,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,617.7,7.453,34.321,617.7,7.453,34.321,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,627.4,7.268,34.333,627.4,7.268,34.333,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,637.4,7.196,34.337,637.4,7.196,34.337,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,647.6,7.152,34.341,647.6,7.152,34.341,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,657.5,6.996,34.34,657.5,6.996,34.34,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,667.6,6.761,34.346,667.6,6.761,34.346,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,677.7,6.632,34.35,677.7,6.632,34.35,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,687.8,6.498,34.348,687.8,6.498,34.348,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,698,6.44,34.349,698,6.44,34.349,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,745.6,5.728,34.335,745.6,5.728,34.335,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,797.5,5.339,34.357,797.5,5.339,34.357,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,844.5,5.046,34.364,844.5,5.046,34.364,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,898.1,4.782,34.387,898.1,4.782,34.387,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,946.4,4.605,34.397,946.4,4.605,34.397,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2011-12-03T06:54:27Z,28.0120,127.0940,998.9,4.475,34.404,998.9,4.475,34.404,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],3,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,0.2,22.341,,0.2,22.341,,00111129129,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,7.2,22.363,34.649,7.2,22.363,34.649,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,10.6,22.36,34.649,10.6,22.36,34.649,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,18.7,22.365,34.649,18.7,22.365,34.649,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,22.2,22.363,34.649,22.2,22.363,34.649,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,23.3,22.363,34.65,23.3,22.363,34.65,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,32.1,22.365,34.649,32.1,22.365,34.649,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,35.6,22.365,34.649,35.6,22.365,34.649,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,37.1,22.366,34.649,37.1,22.366,34.649,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,48.2,22.353,34.651,48.2,22.353,34.651,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,49.7,22.354,34.651,49.7,22.354,34.651,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,58.1,22.35,34.655,58.1,22.35,34.655,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,61.4,22.348,34.655,61.4,22.348,34.655,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,62.9,22.342,34.654,62.9,22.342,34.654,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,71.2,22.311,34.674,71.2,22.311,34.674,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,75.2,22.274,34.679,75.2,22.274,34.679,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,83.5,22.264,34.683,83.5,22.264,34.683,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,87.2,22.233,34.68,87.2,22.233,34.68,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,88.5,22.231,34.68,88.5,22.231,34.68,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,97.2,22.197,34.68,97.2,22.197,34.68,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,108,22.16,34.682,108,22.16,34.682,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,118.7,22.166,34.695,118.7,22.166,34.695,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,122.1,22.19,34.718,122.1,22.19,34.718,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,132.8,22.161,34.74,132.8,22.161,34.74,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,143.2,21.747,34.8,143.2,21.747,34.8,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,153.5,21.237,34.796,153.5,21.237,34.796,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,164.4,20.43,34.783,164.4,20.43,34.783,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,175.7,19.911,34.768,175.7,19.911,34.768,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,187.1,19.505,34.756,187.1,19.505,34.756,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,198.8,19.356,34.751,198.8,19.356,34.751,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,207.4,19.119,34.741,207.4,19.119,34.741,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,218.8,18.836,34.732,218.8,18.836,34.732,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,222.5,18.773,34.734,222.5,18.773,34.734,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,234,18.687,34.731,234,18.687,34.731,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,245.5,18.541,34.722,245.5,18.541,34.722,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,256.7,18.364,34.716,256.7,18.364,34.716,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,268.2,18.286,34.714,268.2,18.286,34.714,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,276.9,18.2,34.709,276.9,18.2,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,287.8,17.912,34.703,287.8,17.912,34.703,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,298.9,17.805,34.698,298.9,17.805,34.698,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,302.5,17.692,34.695,302.5,17.692,34.695,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,313.8,17.431,34.683,313.8,17.431,34.683,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,325.1,17.28,34.675,325.1,17.28,34.675,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,336,17.215,34.67,336,17.215,34.67,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,347.4,16.957,34.658,347.4,16.957,34.658,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,358.6,16.665,34.644,358.6,16.665,34.644,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,366.9,16.489,34.639,366.9,16.489,34.639,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,377.4,16.22,34.627,377.4,16.22,34.627,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,388.2,15.673,34.597,388.2,15.673,34.597,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,398.5,15.547,34.588,398.5,15.547,34.588,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,402.3,15.449,34.583,402.3,15.449,34.583,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,412.7,15.142,34.566,412.7,15.142,34.566,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,423.4,14.896,34.552,423.4,14.896,34.552,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,433.8,14.554,34.533,433.8,14.554,34.533,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,443.9,14.163,34.509,443.9,14.163,34.509,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,454.3,13.645,34.491,454.3,13.645,34.491,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,464.7,13.1,34.471,464.7,13.1,34.471,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,474.7,12.707,34.45,474.7,12.707,34.45,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,485,12.562,34.441,485,12.562,34.441,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,495.4,11.952,34.418,495.4,11.952,34.418,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,505.6,11.55,34.391,505.6,11.55,34.391,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,516.1,11.192,34.37,516.1,11.192,34.37,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,526.5,10.979,34.361,526.5,10.979,34.361,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,536.6,10.579,34.352,536.6,10.579,34.352,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,546.9,10.408,34.34,546.9,10.408,34.34,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,557.4,10.055,34.313,557.4,10.055,34.313,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,567.8,9.647,34.309,567.8,9.647,34.309,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,578.3,9.44,34.287,578.3,9.44,34.287,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,588.7,9.146,34.277,588.7,9.146,34.277,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,598.6,8.818,34.276,598.6,8.818,34.276,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,608.7,8.499,34.28,608.7,8.499,34.28,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,618.6,8.357,34.276,618.6,8.357,34.276,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,627.9,8.201,34.281,627.9,8.201,34.281,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,637.5,8.064,34.285,637.5,8.064,34.285,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,647.1,8.054,34.286,647.1,8.054,34.286,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,656.3,7.926,34.294,656.3,7.926,34.294,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,665.8,7.534,34.288,665.8,7.534,34.288,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,675.1,7.197,34.299,675.1,7.197,34.299,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,684.4,7.149,34.299,684.4,7.149,34.299,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,693.6,6.959,34.307,693.6,6.959,34.307,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,744.5,6.306,34.341,744.5,6.306,34.341,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,794.4,5.713,34.358,794.4,5.713,34.358,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,847.8,5.175,34.372,847.8,5.175,34.372,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,896.3,4.927,34.381,896.3,4.927,34.381,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,946.3,4.748,34.391,946.3,4.748,34.391,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
2901695,300034013024480,2012-01-02T06:53:19Z,29.0370,128.3900,998.2,4.604,34.398,998.2,4.604,34.398,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],4,1
